en,ru,sah,dataset,en_char_len,en_word_len,ru_char_len,ru_word_len,sah_char_len,sah_word_len,en_ru_char_ratio,en_ru_word_ratio,en_sah_char_ratio,en_sah_word_ratio,ru_sah_char_ratio,ru_sah_word_ratio
"Its northern part, in the Upanno hilly area, consisting of Cenozoic deposits, gradually descends to alluvial plains and river terraces, which are the most fertile part of the Serbian Republic.",Геоморфология территории Республики Сербской представлена в различных формах.,"Хотугу өттө кайнозой сөҥүүлэриттэн турар мырааннар, улам-улам аллювий хочолорго уонна өрүм террасаларыгар түһэр, бу сирдэр өрөспүүбүлүкэ ордук өлгөм үүнүүлээх сорҕото буолаллар.",wikimedia,192,30,77,9,177,21,0.4010416666666667,0.3,0.921875,0.7,2.2987012987012987,2.3333333333333335
"In the east and southeast of the Republic, the hilly terrain gradually develops into the high mountains of Herzegovina.","Её северная часть, в припаннонской холмистой местности, состоящей из кайнозойских отложений, постепенно спускается к аллювиальным равнинам и речным террасам, которые являются наиболее плодородной частью Республики Сербской.",Илин уонна соҕуруулуу-илин мырааннар сыыйа Герцеговина үрдүк хайаларыгар силбэһэллэр.,wikimedia,119,19,223,31,85,9,1.8739495798319328,1.631578947368421,0.7142857142857143,0.47368421052631576,0.3811659192825112,0.2903225806451613
Rivers,На востоке и юго-востоке Республики холмистая местность постепенно перерастает в высокие горы Герцеговины.,Өрүстэрэ,wikimedia,6,1,106,14,8,1,17.666666666666668,14.0,1.3333333333333333,1.0,0.07547169811320754,0.07142857142857142
River Trebishitsa,Реки,Требишница өрүс,wikimedia,17,2,4,1,15,2,0.23529411764705882,0.5,0.8823529411764706,1.0,3.75,2.0
"Many rivers in the republic have large waterfalls and have significant hydropower potential.They also have recreational potential, especially mountain rivers with clean water.",Река Требишница,"Серб Өрөспүүбүлүкэтин үгүс өрүстэрэ бөдөҥ күрүлгэннээхтэр, гидроэнергетикаҕа туттуллуох айылаах улахан потенциаллаахтар. маны таһынан рекреационнай потенциаллаахтара биллэр, ордук ыраас уулаах хайа үрэхтэрэ.",wikimedia,175,23,15,2,207,21,0.08571428571428572,0.08695652173913043,1.1828571428571428,0.9130434782608695,13.8,10.5
Climate,"Многие реки в Республике имеют крупные водопады и располагают значительным гидроэнергетическим потенциалом. Они обладают и рекреационным потенциалом, особенно горные реки с чистой водой.",Килиимэтэ,wikimedia,7,1,186,26,9,1,26.571428571428573,26.0,1.2857142857142858,1.0,0.04838709677419355,0.038461538461538464
"The climatic zones extend from the Mediterranean in the south of Herzegovina, to the continental, which prevails in the northern part of the republic.",Климат,"Климаттарын зоналара Герцеговина соҕуруу өттүгэр средиземноморскайтан саҕалаан, хоту өттүгэр континентальнайга тиийэ.",wikimedia,150,24,6,1,117,11,0.04,0.041666666666666664,0.78,0.4583333333333333,19.5,11.0
History of the Republic of Serbian,"Климатические зоны простираются от средиземноморской на юге Герцеговины, до континентальной, которая преобладает в северной части Республики.",Серб Өрөспүүбүлүкэтин устуоруйата,wikimedia,34,6,141,19,33,3,4.147058823529412,3.1666666666666665,0.9705882352941176,0.5,0.23404255319148937,0.15789473684210525
The ethnic map of Bosnia and Herzegovina according to the 1991 census,История Республики Сербской,1991 сыллааҕы биэрэпис көрдөрбүтүнэн Бэсния уонна Герцеговина этностарын каартата,wikimedia,69,12,27,3,81,9,0.391304347826087,0.25,1.173913043478261,0.75,3.0,3.0
"According to the last pre -war census of the population of Bosnia and Herzegovina, Muslims were 1,905,829 people (43.7 %), Serbs - 1,369,258 people (31.4 %), Croats - 755,892 people (17.3 %).",Этническая карта Боснии и Герцеговины согласно переписи населения 1991 года,"Бүтэһик сэрии иннинээҕи биэрэпиһинэн Босния уонна Герцеговина мусульманнара 1 905 829 киһи (43,7 %) этилэр, сербтэр — 1 369 258 киһи (31,4 %), хорвааттар — 755 892 киһи (17,3 %).",wikimedia,191,32,75,10,178,30,0.39267015706806285,0.3125,0.9319371727748691,0.9375,2.3733333333333335,3.0
"Of the 106 communities of BIG, Muslims made up the majority in 35 communities, mainly in Central Bosnia, and Serbs in 32 Western and Eastern communities of the republic.","По последней довоенной переписи населения Боснии и Герцеговины мусульман было 1 905 829 человек (43,7 %), сербов — 1 369 258 человек (31,4 %), хорватов — 755 892 человека (17,3 %).","106 общиннаттан мусульмааннар 35 общинаҕа олохтоохторун улахан аҥаарыттан ордуктар этэ, сүнньүнэн киин Боснияҕа, оттон сербтэр — 32 арҕаа уонна илин общиналарга элбэхтэрэ.",wikimedia,169,29,180,40,171,22,1.0650887573964498,1.3793103448275863,1.0118343195266273,0.7586206896551724,0.95,0.55
Croats made up the majority in the south of Big and in some central communities.,"Из 106 общин БиГ мусульмане составляли большинство в 35 общинах, в основном в центральной Боснии, а сербы — в 32 западных и восточных общинах республики.",Хорвааттар соҕуруу уонна аҕыйах киин общиналарга элбэхтэрэ.,wikimedia,80,15,153,28,59,7,1.9125,1.8666666666666667,0.7375,0.4666666666666667,0.38562091503267976,0.25
"About 240 thousand inhabitants of the Big were self -destroyed as the ""Yugoslavs"".",Хорваты составляли большинство на юге БиГ и в некоторых центральных общинах.,240 тыһыынча БГ олохтооҕо «югослав» дэммитэ.,wikimedia,82,13,76,12,44,6,0.926829268292683,0.9230769230769231,0.5365853658536586,0.46153846153846156,0.5789473684210527,0.5
Most of them were Serbs or children from mixed marriages.,Около 240 тысяч жителей БиГ самоопределились как «югославы».,Олортон үксүлэрэ сербтэр уонна булкаас дьиэ кэргэн оҕолоро этэ.,wikimedia,57,10,60,11,63,9,1.0526315789473684,1.1,1.105263157894737,0.9,1.05,0.8181818181818182
"In 1991, 27 % of marriage was mixed.",Большинство из них были сербами или детьми от смешанных браков.,1991сыллаахха баар буолбут ыалтан 27 % булкаас этэ.,wikimedia,36,8,63,11,51,8,1.75,1.375,1.4166666666666667,1.0,0.8095238095238095,0.7272727272727273
Other Bosnian peoples were ahead of the area of ​​the occupied territory of the Serbs.,В 1991 году 27 % заключённых браков были смешанными.,Ылан олорор сирдэринэн сербтэр баһыйаллара.,wikimedia,86,15,52,10,43,5,0.6046511627906976,0.6666666666666666,0.5,0.3333333333333333,0.8269230769230769,0.5
They represented the absolute majority of the population by 53.3 % of the territory of the BIG [9].,По площади занимаемой территории сербы опережали другие боснийские народы.,"Кинилэр БГ сирин 53,3 %-гар ахсааннарынан баһыйаллара[9].",wikimedia,99,18,74,10,57,7,0.7474747474747475,0.5555555555555556,0.5757575757575758,0.3888888888888889,0.7702702702702703,0.7
"Radovan Karajich, first president of the Republic of Serbian","Они представляли абсолютное большинство населения на 53,3 % территории БиГ[9].","Радован Караджич, Серб Өрөспүүбүлүкэтин бастакы бэрэсидьиэнэ",wikimedia,60,9,78,14,60,6,1.3,1.5555555555555556,1.0,0.6666666666666666,0.7692307692307693,0.42857142857142855
